# AI L, AI R, O L, O R, swap, L L, L R, R R, R L
2.0, 0.0, 4.0, 1.0, 2.9599661559186314, -0.717570463519, -23.42795, nan, nan
2.0, 0.0, 4.0, 2.0, 0.45918782, 0.0, -0.19, nan, nan
2.0, 0.0, 4.0, 3.0, 2.952703497273323, -17.195, -0.40951000000000004, nan, nan
2.0, 0.0, 4.0, 4.0, 2.9599993133518394, -0.6125795110000001, -0.34390000000000004, nan, nan
2.0, 1.0, 0.0, 0.0, nan, nan, nan, nan, nan
2.0, 1.0, 0.0, 1.0, nan, nan, 1.9699953623829174, 0.9579221684459596, nan
2.0, 1.0, 0.0, 2.0, nan, nan, 0.965514734717394, 0.0, nan
2.0, 1.0, 0.0, 3.0, nan, nan, 0.0, 0.979999999996793, nan
2.0, 1.0, 0.0, 4.0, nan, nan, 0.9800099178496302, 0.0, nan
2.0, 1.0, 1.0, 0.0, nan, 2.957939252116972, nan, nan, -0.006513215599000007
2.0, 1.0, 1.0, 1.0, nan, -0.004095100000000004, 2.90774300952072, 0.677483, 0.58260023
2.0, 1.0, 1.0, 2.0, nan, -0.009576088417247849, 0.7971324986736982, 2.9599979386357043, 1.2525668737623392
2.0, 1.0, 1.0, 3.0, nan, -0.0027100000000000023, -0.0034390000000000033, 0.1862, 1.9694686484369874
2.0, 1.0, 1.0, 4.0, nan, 0.19456099999999998, 0.9799516860405487, -0.004095100000000004, 0.45918782
2.0, 1.0, 2.0, 0.0, nan, 2.9599982287780113, nan, nan, 1.3869346400000002
2.0, 1.0, 2.0, 1.0, nan, -0.00995361602313413, 1.97, 1.936223495027321, -0.009936373145588652
2.0, 1.0, 2.0, 2.0, nan, -0.005217031000000006, 0.76880546883143, 1.9699999999999984, -0.006513215599000007
2.0, 1.0, 2.0, 3.0, nan, 0.26558000000000004, -0.0034390000000000033, 0.9799947135353957, -0.0034390000000000033
2.0, 1.0, 2.0, 4.0, nan, 0.372761, 0.9591743642615438, -0.0010000000000000009, 0.0
2.0, 1.0, 3.0, 0.0, nan, 0.0, nan, nan, 2.959999950737287
2.0, 1.0, 3.0, 1.0, nan, 0.9849085542596165, -0.0034390000000000033, -0.0010000000000000009, -0.0027100000000000023
2.0, 1.0, 3.0, 2.0, nan, 0.8931432064274055, 0.19609999999999997, -0.0019000000000000017, -0.0019000000000000017
2.0, 1.0, 3.0, 3.0, nan, 1.8669005162936108, 0.296, 0.19699999999999998, 0.33577541
2.0, 1.0, 3.0, 4.0, nan, 0.26558000000000004, -0.0027100000000000023, 2.9113873183259473, 0.8067346999999999
2.0, 1.0, 4.0, 0.0, nan, -0.0034390000000000033, nan, nan, 0.0
2.0, 1.0, 4.0, 1.0, nan, 0.9799937670864607, 0.4013198, -0.0034390000000000033, 0.8067346999999999
